,Date,Team,Opp,ML,Spread,Total,SpreadClose,TotalClose
7310,2016-10-02,NO,SD,170.0,4.5,53.5,4.0,54.0
7311,2016-10-02,SD,NO,-190.0,-4.5,53.5,-4.0,54.0
7312,2016-11-17,NO,CAR,160.0,4.0,53.5,3.5,53.5
7313,2016-11-17,CAR,NO,-180.0,-4.0,53.5,-3.5,53.5
7314,2016-11-20,TEN,IND,130.0,3.0,53.5,3.0,54.0
7315,2016-11-20,IND,TEN,-150.0,-3.0,53.5,-3.0,54.0
7316,2017-09-17,GB,ATL,156.0,3.0,53.5,3.0,54.5
7317,2017-09-17,ATL,GB,-180.0,-3.0,53.5,-3.0,54.5
7318,2017-09-24,OAK,WAS,-200.0,-3.5,53.5,-3.5,53.5
7319,2017-09-24,WAS,OAK,170.0,3.5,53.5,3.5,53.5
7320,2017-10-08,GB,DAL,120.0,2.5,53.5,2.5,52.5
7321,2017-10-08,DAL,GB,-140.0,-2.5,53.5,-2.5,52.5
7322,2017-10-22,ATL,NE,125.0,4.5,53.5,3.0,57.0
7323,2017-10-22,NE,ATL,-145.0,-4.5,53.5,-3.0,57.0
7324,2017-11-26,NO,LA,130.0,2.5,53.5,2.5,54.0
7325,2017-11-26,LA,NO,-150.0,-2.5,53.5,-2.5,54.0
7326,2018-10-28,TB,CIN,160.0,4.5,53.5,3.5,54.5
7327,2018-10-28,CIN,TB,-190.0,-4.5,53.5,-3.5,54.5
7328,2019-11-03,TB,SEA,180.0,5.5,53.5,4.0,51.0
7329,2019-11-03,SEA,TB,-220.0,-5.5,53.5,-4.0,51.0
7342,2010-01-24,MIN,NO,165.0,4.5,54.0,4.0,54.0
7343,2010-01-24,NO,MIN,-185.0,-4.5,54.0,-4.0,54.0
7344,2011-10-16,DAL,NE,250.0,7.0,54.0,6.5,54.5
7345,2011-10-16,NE,DAL,-300.0,-7.0,54.0,-6.5,54.5
7346,2012-09-30,NO,GB,305.0,7.5,54.0,7.5,53.5
7347,2012-09-30,GB,NO,-365.0,-7.5,54.0,-7.5,53.5
7348,2012-11-18,NO,OAK,-270.0,-6.5,54.0,-6.0,55.5
7349,2012-11-18,OAK,NO,230.0,6.5,54.0,6.0,55.5
7350,2012-12-16,TB,NO,175.0,3.0,54.0,3.5,54.5
7351,2012-12-16,NO,TB,-200.0,-3.0,54.0,-3.5,54.5
7352,2012-12-30,CAR,NO,175.0,4.0,54.0,4.0,53.5
7353,2012-12-30,NO,CAR,-200.0,-4.0,54.0,-4.0,53.5
7354,2013-09-08,ATL,NO,155.0,3.0,54.0,3.5,56.0
7355,2013-09-08,NO,ATL,-175.0,-3.0,54.0,-3.5,56.0
7356,2014-10-12,CHI,ATL,160.0,3.0,54.0,3.5,55.5
7357,2014-10-12,ATL,CHI,-185.0,-3.0,54.0,-3.5,55.5
7358,2014-11-02,DEN,NE,-165.0,-3.5,54.0,-3.0,53.0
7359,2014-11-02,NE,DEN,140.0,3.5,54.0,3.0,53.0
7360,2014-11-27,PHI,DAL,155.0,3.0,54.0,3.0,56.0
7361,2014-11-27,DAL,PHI,-175.0,-3.0,54.0,-3.0,56.0
7362,2014-12-15,NO,CHI,-190.0,-3.0,54.0,-3.0,53.5
7363,2014-12-15,CHI,NO,161.0,3.0,54.0,3.0,53.5
7364,2015-11-15,NE,NYG,-340.0,-7.0,54.0,-7.0,52.5
7365,2015-11-15,NYG,NE,280.0,7.0,54.0,7.0,52.5
7366,2016-12-04,DET,NO,230.0,3.5,54.0,6.0,53.5
7367,2016-12-04,NO,DET,-290.0,-3.5,54.0,-6.0,53.5
7368,2017-09-17,NE,NO,-263.0,-4.5,54.0,-5.5,54.5
7369,2017-09-17,NO,NE,216.0,4.5,54.0,5.5,54.5
7370,2017-10-05,NE,TB,-193.0,-4.0,54.0,-3.5,54.5
7371,2017-10-05,TB,NE,165.0,4.0,54.0,3.5,54.5
7372,2018-10-22,NYG,ATL,199.0,3.5,54.0,4.0,52.0
7373,2018-10-22,ATL,NYG,-240.0,-3.5,54.0,-4.0,52.0
7374,2018-11-25,SF,TB,105.0,3.5,54.0,2.0,55.0
7375,2018-11-25,TB,SF,-125.0,-3.5,54.0,-2.0,55.0
7376,2018-12-09,LA,CHI,-155.0,-3.0,54.0,-3.0,50.5
7377,2018-12-09,CHI,LA,135.0,3.0,54.0,3.0,50.5
7378,2018-12-17,NO,CAR,-270.0,-6.5,54.0,-6.0,50.0
7379,2018-12-17,CAR,NO,220.0,6.5,54.0,6.0,50.0
7380,2018-12-23,KC,SEA,-120.0,-2.5,54.0,-1.0,54.5
7381,2018-12-23,SEA,KC,100.0,2.5,54.0,1.0,54.5
7382,2019-09-09,HOU,NO,260.0,7.5,54.0,6.5,52.0
7383,2019-09-09,NO,HOU,-330.0,-7.5,54.0,-6.5,52.0
7384,2019-09-15,NO,LA,105.0,3.0,54.0,1.5,52.5
7385,2019-09-15,LA,NO,-125.0,-3.0,54.0,-1.5,52.5
7386,2019-10-06,IND,KC,450.0,9.0,54.0,10.5,55.5
7387,2019-10-06,KC,IND,-650.0,-9.0,54.0,-10.5,55.5
7388,2019-10-13,HOU,KC,160.0,7.5,54.0,3.5,54.5
7389,2019-10-13,KC,HOU,-190.0,-7.5,54.0,-3.5,54.5
7390,2019-10-27,SEA,ATL,-400.0,-3.0,54.0,-7.5,49.0
7391,2019-10-27,ATL,SEA,300.0,3.0,54.0,7.5,49.0
7392,2019-11-10,ARI,TB,200.0,6.0,54.0,5.0,51.5
7393,2019-11-10,TB,ARI,-250.0,-6.0,54.0,-5.0,51.5
7394,2019-11-17,ATL,CAR,170.0,7.0,54.0,3.5,49.5
7395,2019-11-17,CAR,ATL,-200.0,-7.0,54.0,-3.5,49.5
7414,2012-10-28,NO,DEN,220.0,6.5,54.5,6.0,55.0
7415,2012-10-28,DEN,NO,-260.0,-6.5,54.5,-6.0,55.0
7416,2013-09-15,SD,PHI,275.0,7.5,54.5,7.5,53.0
7417,2013-09-15,PHI,SD,-345.0,-7.5,54.5,-7.5,53.0
7418,2013-09-15,DEN,NYG,-200.0,-5.5,54.5,-4.0,55.0
7419,2013-09-15,NYG,DEN,170.0,5.5,54.5,4.0,55.0
7420,2013-11-24,DEN,NE,-110.0,-3.0,54.5,1.0,54.5
7421,2013-11-24,NE,DEN,-110.0,3.0,54.5,-1.0,54.5
7422,2013-12-22,CHI,PHI,128.0,4.0,54.5,3.0,53.5
7423,2013-12-22,PHI,CHI,-148.0,-4.0,54.5,-3.0,53.5
7424,2014-01-04,NO,PHI,140.0,2.5,54.5,3.0,54.5
7425,2014-01-04,PHI,NO,-165.0,-2.5,54.5,-3.0,54.5
7426,2014-01-12,SD,DEN,264.0,9.5,54.5,7.5,55.0
7427,2014-01-12,DEN,SD,-324.0,-9.5,54.5,-7.5,55.0
7428,2014-01-19,NE,DEN,200.0,6.5,54.5,5.0,57.0
7429,2014-01-19,DEN,NE,-240.0,-6.5,54.5,-5.0,57.0
7430,2014-12-14,PIT,ATL,-150.0,-2.5,54.5,-3.0,55.5
7431,2014-12-14,ATL,PIT,130.0,2.5,54.5,3.0,55.5
7432,2018-09-23,SF,KC,230.0,4.0,54.5,6.0,53.5
7433,2018-09-23,KC,SF,-280.0,-4.0,54.5,-6.0,53.5
7434,2018-10-14,PIT,CIN,100.0,2.5,54.5,1.0,50.0
7435,2018-10-14,CIN,PIT,-120.0,-2.5,54.5,-1.0,50.0
7436,2018-11-18,PHI,NO,260.0,9.0,54.5,7.0,57.5
7437,2018-11-18,NO,PHI,-330.0,-9.0,54.5,-7.0,57.5
7438,2018-11-29,NO,DAL,-400.0,-7.5,54.5,-7.5,51.5
7439,2018-11-29,DAL,NO,300.0,7.5,54.5,7.5,51.5
7440,2018-12-16,PHI,LA,600.0,9.5,54.5,13.5,53.0
7441,2018-12-16,LA,PHI,-900.0,-9.5,54.5,-13.5,53.0
7442,2019-11-24,TB,ATL,150.0,2.5,54.5,3.0,51.0
7443,2019-11-24,ATL,TB,-180.0,-2.5,54.5,-3.0,51.0
7444,2019-12-01,OAK,KC,450.0,9.0,54.5,11.0,49.5
7445,2019-12-01,KC,OAK,-650.0,-9.0,54.5,-11.0,49.5
7458,2011-12-11,OAK,GB,475.0,12.0,55.0,12.0,49.5
7459,2011-12-11,GB,OAK,-700.0,-12.0,55.0,-12.0,49.5
7460,2014-09-07,IND,DEN,310.0,6.5,55.0,9.0,53.5
7461,2014-09-07,DEN,IND,-390.0,-6.5,55.0,-9.0,53.5
7462,2014-12-21,ATL,NO,230.0,6.0,55.0,6.0,56.0
7463,2014-12-21,NO,ATL,-270.0,-6.0,55.0,-6.0,56.0
7464,2015-10-17,NE,IND,-370.0,-7.0,55.0,-8.5,54.0
7465,2015-10-17,IND,NE,305.0,7.0,55.0,8.5,54.0
7466,2017-12-07,NO,ATL,115.0,2.0,55.0,2.5,51.5
7467,2017-12-07,ATL,NO,-135.0,-2.0,55.0,-2.5,51.5
7468,2018-10-01,KC,DEN,-185.0,-5.0,55.0,-3.5,53.5
7469,2018-10-01,DEN,KC,155.0,5.0,55.0,3.5,53.5
7470,2018-11-04,TB,CAR,230.0,6.5,55.0,6.0,56.0
7471,2018-11-04,CAR,TB,-280.0,-6.5,55.0,-6.0,56.0
7472,2018-12-02,LA,DET,-550.0,-10.0,55.0,-10.0,54.0
7473,2018-12-02,DET,LA,400.0,10.0,55.0,10.0,54.0
7478,2008-02-03,NYG,NE,400.0,13.5,55.5,12.5,54.0
7479,2008-02-03,NE,NYG,-500.0,-13.5,55.5,-12.5,54.0
7480,2011-11-24,GB,DET,-200.0,-7.0,55.5,-4.5,55.0
7481,2011-11-24,DET,GB,170.0,7.0,55.5,4.5,55.0
7482,2012-02-05,NYG,NE,115.0,3.5,55.5,3.0,53.0
7483,2012-02-05,NE,NYG,-135.0,-3.5,55.5,-3.0,53.0
7484,2012-11-29,NO,ATL,165.0,3.5,55.5,3.5,54.0
7485,2012-11-29,ATL,NO,-190.0,-3.5,55.5,-3.5,54.0
7486,2013-10-06,PHI,NYG,-115.0,3.0,55.5,-1.0,55.0
7487,2013-10-06,NYG,PHI,-105.0,-3.0,55.5,1.0,55.0
7488,2013-10-06,DEN,DAL,-390.0,-7.0,55.5,-9.0,58.5
7489,2013-10-06,DAL,DEN,310.0,7.0,55.5,9.0,58.5
7490,2013-12-29,PHI,DAL,-320.0,-2.5,55.5,-7.0,54.0
7491,2013-12-29,DAL,PHI,260.0,2.5,55.5,7.0,54.0
7492,2014-12-14,DAL,PHI,150.0,3.5,55.5,3.0,54.5
7493,2014-12-14,PHI,DAL,-170.0,-3.5,55.5,-3.0,54.5
7494,2014-12-21,IND,DAL,155.0,3.0,55.5,3.0,53.5
7495,2014-12-21,DAL,IND,-180.0,-3.0,55.5,-3.0,53.5
7496,2015-09-20,DAL,PHI,215.0,5.0,55.5,6.5,53.0
7497,2015-09-20,PHI,DAL,-255.0,-5.0,55.5,-6.5,53.0
7498,2018-10-28,DEN,KC,330.0,9.5,55.5,8.0,53.0
7499,2018-10-28,KC,DEN,-430.0,-9.5,55.5,-8.0,53.0
7500,2018-11-11,NO,CIN,-275.0,-4.5,55.5,-6.0,53.5
7501,2018-11-11,CIN,NO,225.0,4.5,55.5,6.0,53.5
7502,2018-12-30,OAK,KC,700.0,14.0,55.5,14.0,53.5
7503,2018-12-30,KC,OAK,-1100.0,-14.0,55.5,-14.0,53.5
7504,2019-01-12,IND,KC,175.0,4.0,55.5,4.5,55.5
7505,2019-01-12,KC,IND,-210.0,-4.0,55.5,-4.5,55.5
7516,2009-11-30,NE,NO,110.0,3.0,56.0,2.0,56.5
7517,2009-11-30,NO,NE,-130.0,-3.0,56.0,-2.0,56.5
7518,2010-02-07,NO,IND,170.0,3.0,56.0,4.5,56.5
7519,2010-02-07,IND,NO,-200.0,-3.0,56.0,-4.5,56.5
7520,2012-01-01,CAR,NO,260.0,9.0,56.0,7.0,55.0
7521,2012-01-01,NO,CAR,-320.0,-9.0,56.0,-7.0,55.0
7522,2013-10-20,DAL,PHI,145.0,0.0,56.0,3.0,55.0
7523,2013-10-20,PHI,DAL,-165.0,0.0,56.0,-3.0,55.0
7524,2013-10-20,DEN,IND,-275.0,-5.5,56.0,-6.5,55.0
7525,2013-10-20,IND,DEN,225.0,5.5,56.0,6.5,55.0
7526,2013-11-10,DEN,SD,-320.0,-7.0,56.0,-7.0,56.0
7527,2013-11-10,SD,DEN,265.0,7.0,56.0,7.0,56.0
